3575,c,17935,p2,cp
3575,c,17106,t,ct
3576,c,14285,u,cu
3576,c,17887,p2,cp
3576,c,17106,t,ct
3577,c,13172,u,cu
3577,c,17934,p3,cp
3577,c,17106,t,ct
3578,c,14271,u,cu
3578,c,17790,p4,cp
3578,c,17106,t,ct
3579,c,13366,u,cu
3579,c,18357,p4,cp
3579,c,17106,t,ct
3580,c,15289,u,cu
3580,c,17441,p1,cp
3580,c,17106,t,ct
3581,c,13294,u,cu
3581,c,17613,p4,cp
3581,c,17106,t,ct
3582,c,13645,u,cu
3582,c,17301,p2,cp
3582,c,17106,t,ct
3583,c,16353,u,cu
3583,c,18301,p3,cp
3583,c,17106,t,ct
3584,c,14725,u,cu
3584,c,17546,p0,cp
3584,c,17106,t,ct
3585,c,13687,u,cu
3585,c,18288,p0,cp
3585,c,17106,t,ct
3586,c,15539,u,cu
3586,c,17932,p2,cp
3586,c,17106,t,ct
3587,c,15853,u,cu
3587,c,17301,p2,cp
3587,c,17106,t,ct
3588,c,16854,u,cu
3588,c,17273,p4,cp
3588,c,17106,t,ct
3589,c,13295,u,cu
3589,c,17322,p0,cp
3589,c,17106,t,ct
3590,c,16052,u,cu
3590,c,17301,p2,cp
3590,c,17106,t,ct
3591,c,13955,u,cu
3591,c,17284,p3,cp
3591,c,17106,t,ct
3592,c,13295,u,cu
3592,c,17322,p0,cp
3592,c,17106,t,ct
3593,c,14777,u,cu
3593,c,17745,p2,cp
3593,c,17106,t,ct
3594,c,13196,u,cu
3594,c,18042,p1,cp
3594,c,17106,t,ct
3595,c,13166,u,cu
3595,c,18043,p1,cp
3595,c,17106,t,ct
3596,c,13457,u,cu
3596,c,17953,p0,cp
3596,c,17106,t,ct
3597,c,13268,u,cu
3597,c,17986,p3,cp
3597,c,17106,t,ct
3598,c,14801,u,cu
3598,c,17301,p2,cp
3598,c,17106,t,ct
3599,c,13295,u,cu
3599,c,17322,p0,cp
3599,c,17106,t,ct
3600,c,14757,u,cu
3600,c,17276,p1,cp
3600,c,17106,t,ct
3601,c,13338,u,cu
3601,c,17870,p3,cp
3601,c,17106,t,ct
3602,c,14248,u,cu
3602,c,17301,p2,cp
3602,c,17106,t,ct
3603,c,14372,u,cu
3603,c,18036,p2,cp
3603,c,17106,t,ct
3604,c,13286,u,cu
3604,c,17718,p2,cp
3604,c,17106,t,ct
3605,c,14917,u,cu
3605,c,17301,p2,cp
3605,c,17106,t,ct
3606,c,13992,u,cu
3606,c,18260,p4,cp
3606,c,17106,t,ct
3607,c,13934,u,cu
3607,c,17963,p0,cp
3607,c,17106,t,ct
3608,c,13363,u,cu
3608,c,17301,p2,cp
3608,c,17106,t,ct
3609,c,14099,u,cu
3609,c,17301,p2,cp
3609,c,17106,t,ct
3610,c,13378,u,cu
3610,c,18211,p4,cp
3610,c,17106,t,ct
3611,c,16041,u,cu
3611,c,17301,p2,cp
3611,c,17106,t,ct
3612,c,13809,u,cu
3612,c,18045,p2,cp
3612,c,17106,t,ct
3613,c,14746,u,cu
3613,c,17359,p4,cp
3613,c,17106,t,ct
3614,c,13864,u,cu
3614,c,18017,p4,cp
3614,c,17106,t,ct
3615,c,13214,u,cu
3615,c,17601,p2,cp
3615,c,17106,t,ct
3616,c,13645,u,cu
3616,c,17301,p2,cp
3616,c,17106,t,ct
3617,c,14824,u,cu
3617,c,17389,p3,cp
3617,c,17106,t,ct
3618,c,13701,u,cu
3618,c,17357,p4,cp
3618,c,17106,t,ct
3619,c,13232,u,cu
3619,c,17301,p2,cp
3619,c,17106,t,ct
3620,c,14966,u,cu
3620,c,17516,p2,cp
3620,c,17106,t,ct
3621,c,15135,u,cu
3621,c,17439,p3,cp
3621,c,17106,t,ct
3622,c,13533,u,cu
3622,c,17600,p1,cp
3622,c,17106,t,ct
3623,c,15822,u,cu
3623,c,17433,p0,cp
3623,c,17106,t,ct
3624,c,13687,u,cu
3624,c,17343,p1,cp
3624,c,17106,t,ct
3625,c,16992,u,cu
3625,c,17296,p2,cp
3625,c,17106,t,ct
3626,c,16843,u,cu
3626,c,17579,p2,cp
3626,c,17106,t,ct
3627,c,14827,u,cu
3627,c,17296,p2,cp
3627,c,17106,t,ct
3628,c,16292,u,cu
3628,c,17473,p0,cp
3628,c,17106,t,ct
3629,c,13166,u,cu
3629,c,18043,p1,cp
3629,c,17106,t,ct
3630,c,13339,u,cu
3630,c,17613,p4,cp
3630,c,17106,t,ct
3631,c,15662,u,cu
3631,c,17324,p1,cp
3631,c,17106,t,ct
3632,c,13200,u,cu
3632,c,18090,p2,cp
3632,c,17106,t,ct
3633,c,14013,u,cu
3633,c,18090,p2,cp
3633,c,17106,t,ct
3634,c,14740,u,cu
3634,c,17607,p1,cp
3634,c,17106,t,ct
3635,c,16163,u,cu
3635,c,17961,p0,cp
3635,c,17106,t,ct
3636,c,16324,u,cu
3636,c,17877,p1,cp
3636,c,17106,t,ct
3637,c,15806,u,cu
3637,c,17301,p2,cp
3637,c,17106,t,ct
3638,c,13187,u,cu
3638,c,17629,p4,cp
3638,c,17106,t,ct
3639,c,14676,u,cu
3639,c,18227,p2,cp
3639,c,17106,t,ct
3640,c,14723,u,cu
3640,c,17301,p2,cp
3640,c,17106,t,ct
3641,c,15486,u,cu
3641,c,17961,p0,cp
3641,c,17106,t,ct
3642,c,15822,u,cu
3642,c,17433,p0,cp
3642,c,17106,t,ct
3643,c,13484,u,cu
3643,c,17419,p1,cp
3643,c,17106,t,ct
3644,c,13828,u,cu
3644,c,17545,p1,cp
3644,c,17106,t,ct
3645,c,15903,u,cu
3645,c,17361,p1,cp
3645,c,17106,t,ct
3646,c,15493,u,cu
3646,c,17301,p2,cp
3646,c,17106,t,ct
3647,c,15637,u,cu
3647,c,18371,p0,cp
3647,c,17106,t,ct
3648,c,15532,u,cu
3648,c,17768,p2,cp
3648,c,17106,t,ct
3649,c,14420,u,cu
3649,c,18374,p2,cp
3649,c,17106,t,ct
3650,c,13163,u,cu
3650,c,17483,p2,cp
3650,c,17106,t,ct
3651,c,13670,u,cu
3651,c,18070,p3,cp
3651,c,17106,t,ct
3652,c,13160,u,cu
3652,c,17995,p2,cp
3652,c,17106,t,ct
3653,c,15737,u,cu
3653,c,17351,p0,cp
3653,c,17106,t,ct
3654,c,13363,u,cu
3654,c,17556,p3,cp
3654,c,17106,t,ct
3655,c,13908,u,cu
3655,c,17271,p3,cp
3655,c,17106,t,ct
3656,c,13194,u,cu
3656,c,17961,p0,cp
3656,c,17106,t,ct
3657,c,13761,u,cu
3657,c,17655,p4,cp
3657,c,17106,t,ct
3658,c,13304,u,cu
3658,c,17516,p2,cp
3658,c,17106,t,ct
3659,c,13304,u,cu
3659,c,17516,p2,cp
3659,c,17106,t,ct
3660,c,15345,u,cu
3660,c,17301,p2,cp
3660,c,17106,t,ct
3661,c,15396,u,cu
3661,c,17301,p2,cp
3661,c,17106,t,ct
3662,c,14271,u,cu
3662,c,17698,p0,cp
3662,c,17106,t,ct
3663,c,13294,u,cu
3663,c,17613,p4,cp
3663,c,17106,t,ct
3664,c,16028,u,cu
3664,c,17664,p2,cp
3664,c,17106,t,ct
3665,c,13398,u,cu
3665,c,17351,p0,cp
3665,c,17106,t,ct
3666,c,13533,u,cu
3666,c,17523,p2,cp
3666,c,17106,t,ct
3667,c,13225,u,cu
3667,c,17389,p3,cp
3667,c,17106,t,ct
3668,c,16353,u,cu
3668,c,17324,p1,cp
3668,c,17106,t,ct
3669,c,16548,u,cu
3669,c,17272,p1,cp
3669,c,17106,t,ct
3670,c,13298,u,cu
3670,c,17820,p3,cp
3670,c,17106,t,ct
3671,c,15579,u,cu
3671,c,17516,p2,cp
3671,c,17106,t,ct
3672,c,15049,u,cu
3672,c,17470,p2,cp
3672,c,17106,t,ct
3673,c,14071,u,cu
3673,c,18226,p4,cp
3673,c,17106,t,ct
3674,c,16787,u,cu
3674,c,17301,p2,cp
3674,c,17106,t,ct
3675,c,16353,u,cu
3675,c,17324,p1,cp
3675,c,17106,t,ct
3676,c,13402,u,cu
3676,c,17719,p1,cp
3676,c,17106,t,ct
3677,c,13407,u,cu
3677,c,17961,p0,cp
3677,c,17106,t,ct
3678,c,14099,u,cu
3678,c,17301,p2,cp
3678,c,17106,t,ct
3679,c,13631,u,cu
3679,c,17905,p4,cp
3679,c,17106,t,ct
3680,c,13639,u,cu
3680,c,18245,p3,cp
3680,c,17106,t,ct
3681,c,13505,u,cu
3681,c,18112,p1,cp
3681,c,17106,t,ct
3682,c,14178,u,cu
3682,c,18091,p0,cp
3682,c,17106,t,ct
3683,c,13481,u,cu
3683,c,18386,p3,cp
3683,c,17106,t,ct
3684,c,13205,u,cu
3684,c,17935,p2,cp
3684,c,17106,t,ct
3685,c,13214,u,cu
3685,c,17601,p2,cp
3685,c,17106,t,ct
3686,c,13373,u,cu
3686,c,17272,p1,cp
3686,c,17106,t,ct
3687,c,14557,u,cu
3687,c,17617,p1,cp
3687,c,17106,t,ct
3688,c,14067,u,cu
3688,c,17732,p2,cp
3688,c,17106,t,ct
3689,c,14914,u,cu
3689,c,17301,p2,cp
3689,c,17106,t,ct
3690,c,15035,u,cu
3690,c,18359,p0,cp
3690,c,17106,t,ct
3691,c,13366,u,cu
3691,c,18357,p4,cp
3691,c,17106,t,ct
3692,c,13266,u,cu
3692,c,18301,p3,cp
3692,c,17106,t,ct
3693,c,14873,u,cu
3693,c,17301,p2,cp
3693,c,17106,t,ct
3694,c,13190,u,cu
3694,c,18166,p2,cp
3694,c,17106,t,ct
3695,c,14712,u,cu
3695,c,17301,p2,cp
3695,c,17107,t,ct
3696,c,13809,u,cu
3696,c,18045,p2,cp
3696,c,17107,t,ct
3697,c,13524,u,cu
3697,c,17431,p1,cp
3697,c,17107,t,ct
3698,c,15304,u,cu
3698,c,17301,p2,cp
3698,c,17107,t,ct
3699,c,13295,u,cu
3699,c,17322,p0,cp
3699,c,17107,t,ct
3700,c,14746,u,cu
3700,c,17359,p4,cp
3700,c,17107,t,ct
3701,c,14757,u,cu
3701,c,17276,p1,cp
3701,c,17107,t,ct
3702,c,13992,u,cu
3702,c,18260,p4,cp
3702,c,17107,t,ct
3703,c,13378,u,cu
3703,c,18211,p4,cp
3703,c,17107,t,ct
3704,c,14099,u,cu
3704,c,17301,p2,cp
3704,c,17107,t,ct
3705,c,13232,u,cu
3705,c,17301,p2,cp
3705,c,17107,t,ct
3706,c,16107,u,cu
3706,c,17256,p0,cp
3706,c,17107,t,ct
3707,c,13456,u,cu
3707,c,17499,p3,cp
3707,c,17107,t,ct
3708,c,13446,u,cu
3708,c,17301,p2,cp
3708,c,17107,t,ct
3709,c,14260,u,cu
3709,c,17301,p2,cp
3709,c,17107,t,ct
3710,c,13695,u,cu
3710,c,17566,p2,cp
3710,c,17107,t,ct
3711,c,14290,u,cu
3711,c,17787,p3,cp
3711,c,17107,t,ct
3712,c,13701,u,cu
3712,c,17357,p4,cp
3712,c,17107,t,ct
3713,c,13278,u,cu
3713,c,18288,p0,cp
3713,c,17107,t,ct
3714,c,14966,u,cu
3714,c,17516,p2,cp
3714,c,17107,t,ct
3715,c,13864,u,cu
3715,c,18017,p4,cp
3715,c,17107,t,ct
3716,c,13429,u,cu
3716,c,17756,p2,cp
3716,c,17107,t,ct
3717,c,16061,u,cu
3717,c,17929,p1,cp
3717,c,17107,t,ct
3718,c,14827,u,cu
3718,c,17296,p2,cp
3718,c,17107,t,ct
3719,c,16256,u,cu
3719,c,17266,p0,cp
3719,c,17107,t,ct
3720,c,13761,u,cu
3720,c,18350,p0,cp
3720,c,17107,t,ct
3721,c,16843,u,cu
3721,c,17579,p2,cp
3721,c,17107,t,ct
3722,c,13295,u,cu
3722,c,17322,p0,cp
3722,c,17107,t,ct
3723,c,13264,u,cu
3723,c,17301,p2,cp
3723,c,17107,t,ct
3724,c,13998,u,cu
3724,c,17616,p2,cp
3724,c,17107,t,ct
3725,c,13809,u,cu
3725,c,18045,p2,cp
3725,c,17107,t,ct
3726,c,13761,u,cu
3726,c,17655,p4,cp
3726,c,17107,t,ct
3727,c,14635,u,cu
3727,c,17296,p2,cp
3727,c,17107,t,ct
3728,c,13773,u,cu
3728,c,17693,p2,cp
3728,c,17107,t,ct
3729,c,14920,u,cu
3729,c,17776,p3,cp
3729,c,17107,t,ct
3730,c,14355,u,cu
3730,c,18235,p4,cp
3730,c,17107,t,ct
3731,c,14148,u,cu
3731,c,18371,p0,cp
3731,c,17107,t,ct
3732,c,13172,u,cu
3732,c,17601,p2,cp
3732,c,17107,t,ct
3733,c,13461,u,cu
3733,c,17301,p2,cp
3733,c,17107,t,ct
3734,c,15476,u,cu
3734,c,17961,p0,cp
3734,c,17107,t,ct
3735,c,14198,u,cu
3735,c,17445,p4,cp
3735,c,17107,t,ct
3736,c,13299,u,cu
3736,c,17482,p4,cp
3736,c,17107,t,ct
3737,c,13641,u,cu
3737,c,18168,p3,cp
3737,c,17107,t,ct
3738,c,13194,u,cu
3738,c,17961,p0,cp
3738,c,17107,t,ct
3739,c,14746,u,cu
3739,c,17359,p4,cp
3739,c,17107,t,ct
3740,c,15714,u,cu
3740,c,17385,p4,cp
3740,c,17107,t,ct
3741,c,13355,u,cu
3741,c,17274,p1,cp
3741,c,17107,t,ct
3742,c,14883,u,cu
3742,c,17351,p0,cp
3742,c,17107,t,ct
3743,c,14081,u,cu
3743,c,17961,p0,cp
3743,c,17107,t,ct
3744,c,15395,u,cu
3744,c,17343,p1,cp
3744,c,17107,t,ct
3745,c,15734,u,cu
3745,c,17836,p4,cp
3745,c,17107,t,ct
3746,c,13214,u,cu
3746,c,17601,p2,cp
3746,c,17107,t,ct
3747,c,14555,u,cu
3747,c,17563,p2,cp
3747,c,17107,t,ct
3748,c,13228,u,cu
3748,c,17301,p2,cp
3748,c,17107,t,ct
3749,c,13360,u,cu
3749,c,17608,p4,cp
3749,c,17107,t,ct
3750,c,13205,u,cu
3750,c,17935,p2,cp
3750,c,17107,t,ct
3751,c,13193,u,cu
3751,c,17855,p4,cp
3751,c,17107,t,ct
3752,c,13582,u,cu
3752,c,17343,p1,cp
3752,c,17107,t,ct
3753,c,15423,u,cu
3753,c,17305,p3,cp
3753,c,17107,t,ct
3754,c,16530,u,cu
3754,c,17739,p1,cp
3754,c,17107,t,ct
3755,c,14958,u,cu
3755,c,17585,p2,cp
3755,c,17107,t,ct
3756,c,16375,u,cu
3756,c,17301,p2,cp
3756,c,17107,t,ct
3757,c,15363,u,cu
3757,c,18314,p0,cp
3757,c,17107,t,ct
3758,c,14099,u,cu
3758,c,17301,p2,cp
3758,c,17107,t,ct
3759,c,15650,u,cu
3759,c,17563,p2,cp
3759,c,17107,t,ct
3760,c,14604,u,cu
3760,c,18013,p0,cp
3760,c,17107,t,ct
3761,c,14801,u,cu
3761,c,17301,p2,cp
3761,c,17107,t,ct
3762,c,14062,u,cu
3762,c,17685,p1,cp
3762,c,17107,t,ct
3763,c,16658,u,cu
3763,c,17487,p4,cp
3763,c,17107,t,ct
3764,c,16809,u,cu
3764,c,17302,p1,cp
3764,c,17107,t,ct
3765,c,15780,u,cu
3765,c,17961,p0,cp
3765,c,17107,t,ct
3766,c,15617,u,cu
3766,c,17267,p1,cp
3766,c,17107,t,ct
3767,c,14900,u,cu
3767,c,17942,p3,cp
3767,c,17107,t,ct
3768,c,13190,u,cu
3768,c,18166,p2,cp
3768,c,17107,t,ct
3769,c,13200,u,cu
3769,c,18090,p2,cp
3769,c,17107,t,ct
3770,c,13529,u,cu
3770,c,17969,p2,cp
3770,c,17107,t,ct
3771,c,13936,u,cu
3771,c,17301,p2,cp
3771,c,17107,t,ct
3772,c,13786,u,cu
3772,c,17518,p3,cp
3772,c,17107,t,ct
3773,c,14738,u,cu
3773,c,17283,p1,cp
3773,c,17107,t,ct
3774,c,13486,u,cu
3774,c,17873,p4,cp
3774,c,17107,t,ct
3775,c,13486,u,cu
3775,c,17930,p2,cp
3775,c,17107,t,ct
3776,c,16930,u,cu
3776,c,17323,p4,cp
3776,c,17107,t,ct
3777,c,13243,u,cu
3777,c,17301,p2,cp
3777,c,17107,t,ct
3778,c,13196,u,cu
3778,c,18042,p1,cp
3778,c,17107,t,ct
3779,c,15816,u,cu
3779,c,17294,p1,cp
3779,c,17107,t,ct
3780,c,15539,u,cu
3780,c,17932,p2,cp
3780,c,17107,t,ct
3781,c,16352,u,cu
3781,c,17400,p1,cp
3781,c,17107,t,ct
3782,c,13248,u,cu
3782,c,17442,p1,cp
3782,c,17107,t,ct
3783,c,13234,u,cu
3783,c,17519,p1,cp
3783,c,17107,t,ct
3784,c,15411,u,cu
3784,c,17961,p0,cp
3784,c,17107,t,ct
3785,c,13297,u,cu
3785,c,17429,p1,cp
3785,c,17107,t,ct
3786,c,13436,u,cu
3786,c,17277,p0,cp
3786,c,17108,t,ct
3787,c,13597,u,cu
3787,c,18399,p3,cp
3787,c,17108,t,ct
3788,c,13205,u,cu
3788,c,17935,p2,cp
3788,c,17108,t,ct
3789,c,14271,u,cu
3789,c,17790,p4,cp
3789,c,17108,t,ct
3790,c,14959,u,cu
3790,c,17277,p0,cp
3790,c,17108,t,ct
3791,c,14012,u,cu
3791,c,17301,p2,cp
3791,c,17108,t,ct
3792,c,13634,u,cu
3792,c,17620,p3,cp
3792,c,17108,t,ct
3793,c,15154,u,cu
3793,c,17375,p3,cp
3793,c,17108,t,ct
3794,c,13366,u,cu
3794,c,17843,p3,cp
3794,c,17108,t,ct
3795,c,13166,u,cu
3795,c,17556,p3,cp
3795,c,17108,t,ct
3796,c,16880,u,cu
3796,c,17301,p2,cp
3796,c,17108,t,ct
3797,c,13366,u,cu
3797,c,18357,p4,cp
3797,c,17108,t,ct
3798,c,15575,u,cu
3798,c,17343,p1,cp
3798,c,17108,t,ct
3799,c,15734,u,cu
3799,c,17836,p4,cp
3799,c,17108,t,ct
3800,c,15685,u,cu
3800,c,17327,p1,cp
3800,c,17108,t,ct
3801,c,13293,u,cu
3801,c,17745,p2,cp
3801,c,17108,t,ct
3802,c,14724,u,cu
3802,c,18119,p4,cp
3802,c,17108,t,ct
3803,c,16235,u,cu
3803,c,17389,p3,cp
3803,c,17108,t,ct
3804,c,13480,u,cu
3804,c,17599,p1,cp
3804,c,17108,t,ct
3805,c,16692,u,cu
3805,c,18273,p4,cp
3805,c,17108,t,ct
3806,c,14013,u,cu
3806,c,18090,p2,cp
3806,c,17108,t,ct
3807,c,13195,u,cu
3807,c,17880,p3,cp
3807,c,17108,t,ct
3808,c,15575,u,cu
3808,c,17308,p2,cp
3808,c,17108,t,ct
3809,c,14071,u,cu
3809,c,18226,p4,cp
3809,c,17108,t,ct
3810,c,16193,u,cu
3810,c,17277,p0,cp
3810,c,17108,t,ct
3811,c,13295,u,cu
3811,c,17322,p0,cp
3811,c,17108,t,ct
3812,c,13295,u,cu
3812,c,17322,p0,cp
3812,c,17108,t,ct
3813,c,13166,u,cu
3813,c,18043,p1,cp
3813,c,17108,t,ct
3814,c,13691,u,cu
3814,c,18275,p2,cp
3814,c,17108,t,ct
3815,c,13190,u,cu
3815,c,18166,p2,cp
3815,c,17108,t,ct
3816,c,15600,u,cu
3816,c,17766,p2,cp
3816,c,17108,t,ct
3817,c,14046,u,cu
3817,c,17391,p1,cp
3817,c,17108,t,ct
3818,c,15476,u,cu
3818,c,17797,p2,cp
3818,c,17108,t,ct
3819,c,15223,u,cu
3819,c,18343,p1,cp
3819,c,17108,t,ct
3820,c,13457,u,cu
3820,c,17953,p0,cp
3820,c,17108,t,ct
3821,c,14248,u,cu
3821,c,17301,p2,cp
3821,c,17108,t,ct
3822,c,16695,u,cu
3822,c,17302,p1,cp
3822,c,17108,t,ct
3823,c,13992,u,cu
3823,c,18260,p4,cp
3823,c,17108,t,ct
3824,c,14966,u,cu
3824,c,17516,p2,cp
3824,c,17108,t,ct
3825,c,13934,u,cu
3825,c,17963,p0,cp
3825,c,17108,t,ct
3826,c,13231,u,cu
3826,c,17539,p2,cp
3826,c,17108,t,ct
3827,c,16301,u,cu
3827,c,17301,p2,cp
3827,c,17108,t,ct
3828,c,14746,u,cu
3828,c,17359,p4,cp
3828,c,17108,t,ct
3829,c,14099,u,cu
3829,c,17301,p2,cp
3829,c,17108,t,ct
3830,c,13936,u,cu
3830,c,17516,p2,cp
3830,c,17108,t,ct
3831,c,13533,u,cu
3831,c,17600,p1,cp
3831,c,17108,t,ct
3832,c,13395,u,cu
3832,c,17301,p2,cp
3832,c,17108,t,ct
3833,c,13232,u,cu
3833,c,17301,p2,cp
3833,c,17108,t,ct
3834,c,13695,u,cu
3834,c,17566,p2,cp
3834,c,17108,t,ct
3835,c,13553,u,cu
3835,c,17880,p3,cp
3835,c,17108,t,ct
3836,c,14013,u,cu
3836,c,18090,p2,cp
3836,c,17108,t,ct
3837,c,14579,u,cu
3837,c,17444,p3,cp
3837,c,17108,t,ct
3838,c,13701,u,cu
3838,c,17301,p2,cp
3838,c,17108,t,ct
3839,c,15533,u,cu
3839,c,17301,p2,cp
3839,c,17108,t,ct
3840,c,13484,u,cu
3840,c,17419,p1,cp
3840,c,17108,t,ct
3841,c,13484,u,cu
3841,c,17419,p1,cp
3841,c,17108,t,ct
3842,c,14796,u,cu
3842,c,17301,p2,cp
3842,c,17108,t,ct
3843,c,13519,u,cu
3843,c,17579,p2,cp
3843,c,17108,t,ct
3844,c,13216,u,cu
3844,c,17601,p2,cp
3844,c,17108,t,ct
3845,c,13339,u,cu
3845,c,17613,p4,cp
3845,c,17108,t,ct
3846,c,13378,u,cu
3846,c,18211,p4,cp
3846,c,17108,t,ct
3847,c,13252,u,cu
3847,c,18119,p4,cp
3847,c,17108,t,ct
3848,c,15662,u,cu
3848,c,17324,p1,cp
3848,c,17108,t,ct
3849,c,16256,u,cu
3849,c,17266,p0,cp
3849,c,17108,t,ct
3850,c,13225,u,cu
3850,c,17389,p3,cp
3850,c,17108,t,ct
3851,c,13166,u,cu
3851,c,18043,p1,cp
3851,c,17108,t,ct
3852,c,13263,u,cu
3852,c,17866,p1,cp
3852,c,17108,t,ct
3853,c,13524,u,cu
3853,c,17431,p1,cp
3853,c,17108,t,ct
3854,c,13864,u,cu
3854,c,18017,p4,cp
3854,c,17108,t,ct
3855,c,15490,u,cu
3855,c,17466,p1,cp
3855,c,17108,t,ct
3856,c,13296,u,cu
3856,c,18416,p1,cp
3856,c,17108,t,ct
3857,c,13210,u,cu
3857,c,18055,p0,cp
3857,c,17108,t,ct
3858,c,13829,u,cu
3858,c,17844,p3,cp
3858,c,17108,t,ct
3859,c,15069,u,cu
3859,c,17301,p2,cp
3859,c,17108,t,ct
3860,c,13484,u,cu
3860,c,17419,p1,cp
3860,c,17108,t,ct
3861,c,13347,u,cu
3861,c,17446,p2,cp
3861,c,17108,t,ct
3862,c,13286,u,cu
3862,c,18192,p0,cp
3862,c,17108,t,ct
3863,c,14692,u,cu
3863,c,17975,p2,cp
3863,c,17108,t,ct
3864,c,13299,u,cu
3864,c,17482,p4,cp
3864,c,17108,t,ct
3865,c,13966,u,cu
3865,c,17941,p3,cp
3865,c,17108,t,ct
3866,c,13221,u,cu
3866,c,17608,p4,cp
3866,c,17108,t,ct
3867,c,15508,u,cu
3867,c,18181,p0,cp
3867,c,17108,t,ct
3868,c,16576,u,cu
3868,c,17389,p3,cp
3868,c,17108,t,ct
3869,c,13441,u,cu
3869,c,17842,p2,cp
3869,c,17108,t,ct
3870,c,13194,u,cu
3870,c,17961,p0,cp
3870,c,17108,t,ct
3871,c,13227,u,cu
3871,c,18424,p3,cp
3871,c,17108,t,ct
3872,c,14766,u,cu
3872,c,17363,p1,cp
3872,c,17108,t,ct
3873,c,14782,u,cu
3873,c,17301,p2,cp
3873,c,17108,t,ct
3874,c,13936,u,cu
3874,c,17301,p2,cp
3874,c,17108,t,ct
3875,c,15272,u,cu
3875,c,17485,p4,cp
3875,c,17108,t,ct
3876,c,15976,u,cu
3876,c,17301,p2,cp
3876,c,17108,t,ct
3877,c,13678,u,cu
3877,c,17489,p2,cp
3877,c,17108,t,ct
3878,c,13955,u,cu
3878,c,17419,p1,cp
3878,c,17108,t,ct
3879,c,15927,u,cu
3879,c,17301,p2,cp
3879,c,17108,t,ct
3880,c,13529,u,cu
3880,c,17969,p2,cp
3880,c,17108,t,ct
3881,c,13997,u,cu
3881,c,17502,p2,cp
3881,c,17108,t,ct
3882,c,13205,u,cu
3882,c,17935,p2,cp
3882,c,17108,t,ct
3883,c,16519,u,cu
3883,c,17743,p4,cp
3883,c,17108,t,ct
3884,c,13747,u,cu
3884,c,17974,p2,cp
3884,c,17108,t,ct
3885,c,13667,u,cu
3885,c,17908,p3,cp
3885,c,17108,t,ct
3886,c,14071,u,cu
3886,c,18226,p4,cp
3886,c,17108,t,ct
3887,c,13225,u,cu
3887,c,17389,p3,cp
3887,c,17108,t,ct
3888,c,13997,u,cu
3888,c,17301,p2,cp
3888,c,17108,t,ct
3889,c,15988,u,cu
3889,c,17324,p1,cp
3889,c,17108,t,ct
3890,c,13742,u,cu
3890,c,17333,p1,cp
3890,c,17108,t,ct
3891,c,14997,u,cu
3891,c,17296,p2,cp
3891,c,17108,t,ct
3892,c,13243,u,cu
3892,c,17301,p2,cp
3892,c,17108,t,ct
3893,c,14644,u,cu
3893,c,17324,p1,cp
3893,c,17108,t,ct
3894,c,16002,u,cu
3894,c,17390,p0,cp
3894,c,17108,t,ct
3895,c,14053,u,cu
3895,c,18356,p1,cp
3895,c,17108,t,ct
3896,c,13881,u,cu
3896,c,18332,p1,cp
3896,c,17108,t,ct
3897,c,13761,u,cu
3897,c,17969,p2,cp
3897,c,17109,t,ct
3898,c,14444,u,cu
3898,c,18206,p3,cp
3898,c,17109,t,ct
3899,c,15902,u,cu
3899,c,18004,p0,cp
3899,c,17109,t,ct
3900,c,16357,u,cu
3900,c,18343,p1,cp
3900,c,17109,t,ct
3901,c,14364,u,cu
3901,c,18202,p0,cp
3901,c,17109,t,ct
3902,c,15135,u,cu
3902,c,17439,p3,cp
3902,c,17109,t,ct
3903,c,13174,u,cu
3903,c,18084,p2,cp
3903,c,17109,t,ct
3904,c,15992,u,cu
3904,c,18175,p4,cp
3904,c,17109,t,ct
3905,c,16779,u,cu
3905,c,17363,p1,cp
3905,c,17109,t,ct
3906,c,13196,u,cu
3906,c,18042,p1,cp
3906,c,17109,t,ct
3907,c,13809,u,cu
3907,c,18045,p2,cp
3907,c,17109,t,ct
3908,c,13245,u,cu
3908,c,18018,p1,cp
3908,c,17109,t,ct
3909,c,15055,u,cu
3909,c,17776,p3,cp
3909,c,17109,t,ct
3910,c,13263,u,cu
3910,c,17866,p1,cp
3910,c,17109,t,ct
3911,c,15978,u,cu
3911,c,17864,p2,cp
3911,c,17109,t,ct
3912,c,15637,u,cu
3912,c,18371,p0,cp
3912,c,17109,t,ct
3913,c,13187,u,cu
3913,c,17629,p4,cp
3913,c,17109,t,ct
3914,c,14654,u,cu
3914,c,17343,p1,cp
3914,c,17109,t,ct
3915,c,13623,u,cu
3915,c,17516,p2,cp
3915,c,17109,t,ct
3916,c,13997,u,cu
3916,c,17301,p2,cp
3916,c,17109,t,ct
3917,c,13524,u,cu
3917,c,17431,p1,cp
3917,c,17109,t,ct
3918,c,13458,u,cu
3918,c,17674,p1,cp
3918,c,17109,t,ct
3919,c,14082,u,cu
3919,c,18361,p0,cp
3919,c,17109,t,ct
3920,c,13822,u,cu
3920,c,18363,p3,cp
3920,c,17109,t,ct
3921,c,16321,u,cu
3921,c,18003,p1,cp
3921,c,17109,t,ct
3922,c,14414,u,cu
3922,c,17704,p3,cp
3922,c,17109,t,ct
3923,c,13194,u,cu
3923,c,17961,p0,cp
3923,c,17109,t,ct
3924,c,13263,u,cu
3924,c,17301,p2,cp
3924,c,17109,t,ct
3925,c,13166,u,cu
